응답자 ID,Training 선호 스타일,Training 비선호 스타일,Validation 선호 스타일,Validation 비선호 스타일
28800,,"W_23920_19_normcore_M_048643.json, W_30241_80_bold_M_048617.json",,
28801,"W_25342_00_metrosexual_M_048690.json, W_27850_50_ivy_M_048685.json, W_32081_50_ivy_M_048668.json, W_07093_50_ivy_M_048677.json, W_17214_70_hippie_M_048670.json",,"W_27850_50_ivy_M_048685.json, W_38585_60_mods_M_048653.json",
28803,"W_24432_60_mods_M_048728.json, W_24155_60_mods_M_048744.json",W_32390_80_bold_M_048746.json,,
61573,"W_06682_00_metrosexual_M_102558.json, W_06690_19_normcore_M_102552.json, W_04587_10_sportivecasual_M_102584.json, W_17441_60_mods_M_102538.json","W_27782_90_hiphop_M_102541.json, W_06575_60_mods_M_102571.json, W_12479_50_ivy_M_102553.json, W_15080_50_ivy_M_102537.json",W_17441_60_mods_M_102538.json,
28806,W_55529_10_sportivecasual_W_048762.json,,,
61576,"W_04087_10_athleisure_W_102632.json, W_01208_10_athleisure_W_102601.json",W_09083_00_ecology_W_102600.json,W_09089_60_minimal_W_102604.json,W_09083_00_ecology_W_102600.json
61578,"W_10321_00_cityglam_W_102646.json, W_05805_60_minimal_W_102642.json","W_13431_19_normcore_W_102682.json, W_11927_00_oriental_W_102638.json, W_08838_10_athleisure_W_102672.json",W_07643_90_grunge_W_102653.json,W_09085_60_minimal_W_102675.json
61585,,W_19010_00_oriental_W_102696.json,,
28828,"W_06537_50_ivy_M_048848.json, W_07090_10_sportivecasual_M_048862.json, W_04733_90_hiphop_M_048885.json, W_06237_10_sportivecasual_M_048854.json, W_10098_50_ivy_M_048873.json, W_04245_70_hippie_M_048867.json, W_17174_50_ivy_M_048881.json","W_16079_19_normcore_M_048855.json, W_15791_70_hippie_M_048850.json, W_16501_70_hippie_M_048858.json, W_16188_80_bold_M_048843.json, W_17940_60_mods_M_048857.json, W_11008_50_ivy_M_048865.json, W_15389_60_mods_M_048849.json, W_17511_80_bold_M_048859.json, W_09771_60_mods_M_048882.json",W_04245_70_hippie_M_048867.json,"W_15791_70_hippie_M_048850.json, W_16501_70_hippie_M_048858.json, W_05868_50_ivy_M_048856.json, W_17742_80_bold_M_048851.json"
61598,"T_13602_90_hiphop_W_102753.json, T_00334_10_sportivecasual_W_102747.json, T_04062_10_sportivecasual_W_102780.json",,,
61602,"W_14345_60_space_W_102798.json, W_03933_70_punk_W_102785.json","W_06448_10_sportivecasual_W_102803.json, W_04200_90_lingerie_W_102794.json, W_07561_00_ecology_W_102823.json",,W_06448_10_sportivecasual_W_102803.json
28836,W_03693_10_athleisure_W_048913.json,,,
28839,"W_41537_10_sportivecasual_W_048959.json, W_22452_00_oriental_W_048958.json",,,
28844,,"T_19456_19_normcore_M_048990.json, T_19586_19_normcore_M_049005.json",,
61614,W_12032_50_feminine_W_102850.json,,,
61618,W_05505_60_space_W_102909.json,"W_10278_00_oriental_W_102921.json, W_02277_80_bodyconscious_W_102886.json",,"W_14225_50_feminine_W_102908.json, W_02277_80_bodyconscious_W_102886.json, W_19356_50_feminine_W_102891.json"
28854,,W_27903_50_ivy_M_049078.json,,
28857,,W_12095_80_bold_M_049180.json,,W_06797_70_hippie_M_049187.json
61628,,"W_21986_60_space_W_102983.json, W_39589_10_sportivecasual_W_103013.json",,
28863,"W_00152_50_feminine_W_049219.json, W_19041_50_classic_W_049252.json",,W_00152_50_feminine_W_049219.json,
61634,W_18420_50_classic_W_103032.json,,,
28871,,W_22328_80_bodyconscious_W_049316.json,,
61646,T_12552_19_lounge_W_103096.json,"W_18902_50_feminine_W_103106.json, W_14299_70_disco_W_103076.json, T_02888_90_kitsch_W_103086.json",,W_14299_70_disco_W_103076.json
61655,,"W_36856_60_minimal_W_103148.json, W_18857_50_classic_W_103123.json",,
61657,,"W_12961_80_powersuit_W_103189.json, W_02073_70_punk_W_103188.json",,
61660,W_02508_10_athleisure_W_103230.json,,,
61661,"W_01116_50_feminine_W_103299.json, T_09644_60_popart_W_103267.json, T_04622_90_hiphop_W_103262.json, W_19067_50_classic_W_103282.json","T_07068_10_sportivecasual_W_103297.json, T_15016_80_bodyconscious_W_103294.json, W_11932_50_feminine_W_103283.json",W_14572_50_classic_W_103266.json,
61676,W_02442_50_feminine_W_103368.json,"W_42595_60_popart_W_103369.json, W_34420_10_sportivecasual_W_103391.json",,
28912,"W_01657_90_hiphop_M_049383.json, W_02669_50_ivy_M_049388.json, W_07214_19_normcore_M_049387.json, W_00072_90_hiphop_M_049408.json, W_02937_10_sportivecasual_M_049394.json, W_02772_19_normcore_M_049386.json, W_09822_00_metrosexual_M_049401.json, W_04251_50_ivy_M_049379.json, W_04680_10_sportivecasual_M_049385.json, W_01754_10_sportivecasual_M_049410.json","W_17416_50_ivy_M_049363.json, W_16010_80_bold_M_049374.json, W_16642_50_ivy_M_049396.json, W_04324_90_hiphop_M_049367.json, W_07133_60_mods_M_049372.json, W_11015_00_metrosexual_M_049409.json, W_12729_00_metrosexual_M_049384.json, W_07184_10_sportivecasual_M_049412.json, W_04745_90_hiphop_M_049400.json, W_03007_70_hippie_M_049398.json, W_16090_80_bold_M_049399.json, W_15622_19_normcore_M_049411.json, W_12774_00_metrosexual_M_049376.json, W_01430_90_hiphop_M_049375.json, W_12528_00_metrosexual_M_049368.json, W_16725_70_hippie_M_049365.json, W_16323_10_sportivecasual_M_049402.json, W_15440_70_hippie_M_049390.json, W_16436_10_sportivecasual_M_049377.json, W_15246_50_ivy_M_049404.json, W_16355_19_normcore_M_049378.json, W_04276_19_normcore_M_049395.json, W_15877_80_bold_M_049366.json, W_00487_60_mods_M_049389.json, W_15295_60_mods_M_049380.json, W_17260_19_normcore_M_049403.json, W_16846_10_sportivecasual_M_049369.json, W_12548_70_hippie_M_049381.json, W_04761_70_hippie_M_049406.json, W_01463_60_mods_M_049397.json, W_15745_80_bold_M_049382.json, W_15923_80_bold_M_049407.json, W_04242_60_mods_M_049405.json, W_15461_70_hippie_M_049373.json, W_04723_90_hiphop_M_049392.json, W_01689_60_mods_M_049364.json","W_10103_19_normcore_M_049370.json, W_16375_80_bold_M_049391.json","W_00012_50_ivy_M_049371.json, W_04324_90_hiphop_M_049367.json, W_15440_70_hippie_M_049390.json, W_15295_60_mods_M_049380.json, W_01463_60_mods_M_049397.json, W_15745_80_bold_M_049382.json, W_06895_00_metrosexual_M_049393.json"
61682,"W_15083_50_ivy_M_103493.json, W_15653_60_mods_M_103469.json, W_12210_80_bold_M_103488.json","W_28803_80_bold_M_103480.json, W_12487_90_hiphop_M_103456.json",W_02705_19_normcore_M_103500.json,
61695,"W_13141_80_powersuit_W_103580.json, W_14393_70_hippie_W_103562.json",W_03472_00_ecology_W_103557.json,,
61696,"W_02274_10_sportivecasual_W_103624.json, W_06040_90_hiphop_W_103622.json","W_02095_60_popart_W_103636.json, W_10614_80_bodyconscious_W_103605.json, W_02100_00_oriental_W_103607.json, W_11743_70_hippie_W_103645.json, W_11256_80_bodyconscious_W_103638.json, W_19374_90_kitsch_W_103614.json, W_14872_80_powersuit_W_103621.json",,"W_02095_60_popart_W_103636.json, W_11256_80_bodyconscious_W_103638.json"
61699,,W_33023_10_sportivecasual_M_103671.json,W_30593_50_ivy_M_103688.json,
61718,W_19670_60_minimal_W_103730.json,,,
61723,"W_06457_00_ecology_W_103766.json, W_13402_80_powersuit_W_103756.json, W_04062_90_lingerie_W_103790.json","W_05529_10_sportivecasual_W_103776.json, W_08808_10_athleisure_W_103759.json, W_01300_90_kitsch_W_103782.json, W_07862_00_cityglam_W_103750.json",,
61730,,W_06105_10_sportivecasual_W_103800.json,,
61737,,W_01116_50_feminine_W_103860.json,,
61743,"W_03556_10_sportivecasual_W_103916.json, W_13068_80_powersuit_W_103913.json, W_08042_10_athleisure_W_103941.json",W_11932_50_feminine_W_103910.json,W_08492_70_punk_W_103912.json,
61749,"W_15923_80_bold_M_103963.json, W_00803_50_ivy_M_103944.json, W_16403_10_sportivecasual_M_103991.json, W_01794_00_metrosexual_M_103974.json","W_15635_70_hippie_M_103954.json, W_02728_60_mods_M_103970.json, W_04308_50_ivy_M_103969.json, W_04469_90_hiphop_M_103973.json, W_15861_60_mods_M_103978.json, W_17530_50_ivy_M_103985.json",W_15319_50_ivy_M_103977.json,W_02728_60_mods_M_103970.json
61750,"W_00031_50_ivy_M_104027.json, W_09796_60_mods_M_104036.json","W_15218_60_mods_M_104028.json, W_17337_50_ivy_M_104035.json, W_04541_10_sportivecasual_M_104000.json, W_26962_90_hiphop_M_103998.json, W_15518_70_hippie_M_103996.json, W_26227_90_hiphop_M_104023.json",W_00012_50_ivy_M_103994.json,W_26227_90_hiphop_M_104023.json
28984,,"W_21868_00_ecology_W_049578.json, W_07461_70_hippie_W_049559.json, W_05412_00_cityglam_W_049570.json",,
61755,"W_08886_10_athleisure_W_104091.json, W_32299_80_powersuit_W_104063.json",,W_08886_10_athleisure_W_104091.json,
12605,T_15967_00_ecology_W_016594.json,"W_02393_50_feminine_W_016557.json, W_12065_00_oriental_W_016554.json",,
61765,T_12140_80_bodyconscious_W_104163.json,T_04262_10_sportivecasual_W_104191.json,W_48457_60_minimal_W_104161.json,
28998,W_49650_70_hippie_W_049644.json,,,
61767,,W_25828_10_sportivecasual_M_104221.json,,
29007,,W_39030_10_sportivecasual_W_049665.json,,
29015,,W_34240_10_athleisure_W_049740.json,,
61784,W_22330_19_normcore_W_104262.json,W_19820_50_feminine_W_104279.json,,W_19820_50_feminine_W_104279.json
45408,W_32459_50_ivy_M_065056.json,W_25094_70_hippie_M_065071.json,,
29040,W_28066_80_bodyconscious_W_049779.json,W_14071_50_feminine_W_049751.json,,
61809,W_13531_60_minimal_W_104305.json,"W_10510_60_space_W_104297.json, W_05960_70_hippie_W_104329.json, W_08799_90_kitsch_W_104331.json, W_13248_80_powersuit_W_104307.json, W_06147_80_powersuit_W_104299.json",,"W_10510_60_space_W_104297.json, W_14691_70_military_W_104290.json"
29045,W_18482_50_feminine_W_049834.json,W_02424_50_feminine_W_049817.json,W_18482_50_feminine_W_049834.json,
29049,W_26489_70_hippie_M_049869.json,,,
61818,"W_06246_19_normcore_M_104357.json, W_16777_60_mods_M_104351.json, W_12462_90_hiphop_M_104338.json, W_09763_80_bold_M_104353.json, W_15295_60_mods_M_104360.json",W_12214_70_hippie_M_104361.json,"W_12462_90_hiphop_M_104338.json, W_09763_80_bold_M_104353.json, W_15295_60_mods_M_104360.json",W_12214_70_hippie_M_104361.json
61821,W_14478_70_disco_W_104394.json,"W_07811_80_powersuit_W_104395.json, W_05558_10_sportivecasual_W_104406.json",,W_07811_80_powersuit_W_104395.json
61823,,"W_14824_50_feminine_W_104448.json, W_14997_60_minimal_W_104433.json",T_13859_19_normcore_W_104472.json,
61842,"W_08382_19_normcore_W_104522.json, W_08898_10_athleisure_W_104504.json, W_13450_80_powersuit_W_104493.json, W_02237_10_sportivecasual_W_104513.json","W_16350_10_sportivecasual_W_104488.json, W_18562_80_powersuit_W_104501.json",W_05979_00_ecology_W_104512.json,
61850,,,W_34621_90_kitsch_W_104577.json,
29083,W_42674_60_minimal_W_050057.json,W_14216_10_sportivecasual_W_050091.json,,
45467,W_68199_10_sportivecasual_W_065099.json,W_10337_50_feminine_W_065118.json,,
61856,"W_24889_50_ivy_M_104623.json, W_28460_10_sportivecasual_M_104604.json","W_06781_70_hippie_M_104584.json, W_27149_50_ivy_M_104615.json, W_06507_50_ivy_M_104582.json",,
29089,W_51186_50_ivy_M_050094.json,,,
61859,"W_04630_00_metrosexual_M_104670.json, W_17676_00_metrosexual_M_104678.json, W_07290_50_ivy_M_104673.json","W_00073_50_ivy_M_104640.json, W_12663_10_sportivecasual_M_104679.json, W_23937_50_ivy_M_104665.json, W_26188_70_hippie_M_104634.json, W_16108_80_bold_M_104668.json, W_25712_90_hiphop_M_104644.json, W_24470_70_hippie_M_104659.json, W_28411_19_normcore_M_104680.json, W_31061_80_bold_M_104676.json, W_09119_60_mods_M_104658.json, W_29060_90_hiphop_M_104652.json, W_24315_70_hippie_M_104650.json, W_26358_19_normcore_M_104672.json, W_16427_80_bold_M_104643.json, W_17703_80_bold_M_104651.json, W_17902_70_hippie_M_104642.json, W_06583_50_ivy_M_104648.json, W_16639_00_metrosexual_M_104637.json, W_12504_90_hiphop_M_104636.json, W_24995_10_sportivecasual_M_104654.json, W_17643_19_normcore_M_104681.json, W_16939_70_hippie_M_104675.json, W_24031_60_mods_M_104649.json, W_07364_00_metrosexual_M_104645.json, W_06825_10_sportivecasual_M_104646.json, W_24130_60_mods_M_104633.json, W_44321_80_bold_M_104660.json, W_24062_80_bold_M_104635.json, W_24403_00_metrosexual_M_104653.json, W_25194_00_metrosexual_M_104662.json, W_02966_10_sportivecasual_M_104671.json, W_16601_70_hippie_M_104667.json, W_04363_10_sportivecasual_M_104663.json, W_29051_90_hiphop_M_104661.json, W_30443_60_mods_M_104666.json, W_32257_90_hiphop_M_104669.json, W_25352_19_normcore_M_104655.json, W_24159_60_mods_M_104674.json, W_07114_19_normcore_M_104647.json, W_29186_10_sportivecasual_M_104638.json, W_04743_19_normcore_M_104664.json","W_00012_50_ivy_M_104657.json, W_07290_50_ivy_M_104673.json","W_00073_50_ivy_M_104640.json, W_09119_60_mods_M_104658.json, W_24556_19_normcore_M_104656.json, W_24130_60_mods_M_104633.json, W_44321_80_bold_M_104660.json, W_25194_00_metrosexual_M_104662.json, W_26211_50_ivy_M_104632.json, W_25163_90_hiphop_M_104677.json, W_32257_90_hiphop_M_104669.json"
61864,W_03699_50_classic_W_104723.json,"W_03201_50_feminine_W_104715.json, W_45147_00_ecology_W_104720.json",,
45486,"T_18119_19_normcore_M_065166.json, T_18122_19_normcore_M_065167.json","T_18109_19_normcore_M_065178.json, T_18120_19_normcore_M_065174.json, T_18115_19_normcore_M_065180.json",,
61876,"W_05030_10_sportivecasual_W_104754.json, W_07759_00_cityglam_W_104753.json, W_01133_60_minimal_W_104758.json","W_19530_60_popart_W_104741.json, W_13709_50_feminine_W_104757.json, W_13951_00_cityglam_W_104762.json",,
61877,,"W_09524_50_classic_W_104790.json, T_14195_10_sportivecasual_W_104803.json",W_05917_60_space_W_104815.json,
61888,,W_08444_80_bodyconscious_W_104859.json,,
61890,,W_35813_70_military_W_104881.json,,
61892,"W_12783_00_metrosexual_M_104987.json, W_15423_80_bold_M_104985.json, W_15248_50_ivy_M_104957.json, W_07324_50_ivy_M_104998.json, W_17183_10_sportivecasual_M_105004.json","W_15504_70_hippie_M_104975.json, W_16541_50_ivy_M_104965.json, W_06185_60_mods_M_104958.json, W_06735_50_ivy_M_104990.json, W_16289_80_bold_M_104968.json, W_06806_90_hiphop_M_105002.json","W_17742_80_bold_M_104993.json, W_15248_50_ivy_M_104957.json","W_16541_50_ivy_M_104965.json, W_16172_70_hippie_M_104959.json"
29130,,W_29245_60_minimal_W_050255.json,,
12752,"T_13904_10_sportivecasual_W_016661.json, T_13955_19_genderless_W_016670.json, T_05914_90_lingerie_W_016676.json",,,W_19267_70_disco_W_016649.json
45526,"W_17923_10_sportivecasual_M_065199.json, W_24038_60_mods_M_065211.json","W_23922_50_ivy_M_065226.json, W_15579_70_hippie_M_065220.json",,"W_24947_90_hiphop_M_065205.json, W_25823_80_bold_M_065221.json"
61913,"W_06784_90_hiphop_M_105052.json, W_01737_50_ivy_M_105040.json, W_04524_90_hiphop_M_105036.json, W_12569_50_ivy_M_105048.json","W_15987_70_hippie_M_105025.json, W_15503_70_hippie_M_105042.json, W_06537_50_ivy_M_105023.json, W_02900_60_mods_M_105008.json, W_15645_70_hippie_M_105017.json, W_02721_00_metrosexual_M_105053.json",,"W_15503_70_hippie_M_105042.json, W_16466_10_sportivecasual_M_105038.json"
61915,W_10848_50_ivy_M_105090.json,"W_04409_00_metrosexual_M_105078.json, W_10076_50_ivy_M_105073.json, W_15518_70_hippie_M_105067.json",,W_15998_80_bold_M_105068.json
61917,"W_06258_50_ivy_M_105123.json, W_26375_70_hippie_M_105142.json, W_24746_60_mods_M_105149.json","W_29062_00_metrosexual_M_105153.json, W_25465_00_metrosexual_M_105145.json, W_15960_50_ivy_M_105140.json",,"W_12106_80_bold_M_105126.json, W_15684_70_hippie_M_105134.json, W_16104_60_mods_M_105133.json"
29153,"T_10337_19_genderless_W_050378.json, T_10071_19_normcore_W_050352.json",,,
61922,"W_01389_10_sportivecasual_W_105229.json, W_01321_10_athleisure_W_105238.json, W_19061_90_kitsch_W_105211.json",W_10207_00_oriental_W_105212.json,W_01389_10_sportivecasual_W_105229.json,
61927,"W_08885_10_sportivecasual_W_105271.json, W_01183_19_lounge_W_105264.json, W_05775_80_bodyconscious_W_105301.json, W_00437_19_normcore_W_105306.json, W_02487_10_athleisure_W_105304.json","W_10189_19_genderless_W_105281.json, W_19681_00_ecology_W_105287.json, W_10282_60_popart_W_105258.json, W_18814_90_kitsch_W_105261.json",,
29163,,"W_20944_80_powersuit_W_050380.json, W_13469_70_punk_W_050410.json, W_32939_70_military_W_050398.json",,
61935,W_03388_00_cityglam_W_105328.json,W_02047_50_feminine_W_105323.json,,
61943,W_12977_19_genderless_W_105414.json,"W_02265_70_military_W_105417.json, W_08674_80_bodyconscious_W_105426.json, W_13864_80_bodyconscious_W_105443.json",,
29178,W_26175_50_ivy_M_050521.json,W_06754_19_normcore_M_050534.json,,
45567,W_07959_70_military_W_065245.json,,,
61953,,W_10177_00_oriental_W_105502.json,,
61958,W_03194_50_classic_W_105522.json,,,
61960,"W_04643_50_ivy_M_105564.json, W_15367_60_mods_M_105582.json","W_16525_70_hippie_M_105583.json, W_15658_00_metrosexual_M_105561.json, W_17529_70_hippie_M_105566.json, W_12628_50_ivy_M_105556.json","W_04643_50_ivy_M_105564.json, W_15375_80_bold_M_105575.json",W_15658_00_metrosexual_M_105561.json
29196,T_15823_00_metrosexual_M_050557.json,"W_16031_80_bold_M_050547.json, T_17526_19_normcore_M_050551.json, W_16153_80_bold_M_050572.json",,W_16032_80_bold_M_050539.json
61965,"W_07418_50_feminine_W_105622.json, T_11262_19_normcore_W_105613.json","W_07628_50_feminine_W_105647.json, T_11269_19_normcore_W_105630.json",,
61974,"W_02337_19_normcore_W_105701.json, W_01962_60_minimal_W_105703.json","W_02277_80_bodyconscious_W_105713.json, W_03717_10_athleisure_W_105700.json, W_08498_80_bodyconscious_W_105697.json, W_03112_80_bodyconscious_W_105738.json",W_08837_10_sportivecasual_W_105725.json,"W_10253_90_grunge_W_105731.json, W_02277_80_bodyconscious_W_105713.json, W_03717_10_athleisure_W_105700.json"
12826,"W_16541_50_ivy_M_016705.json, W_09180_10_sportivecasual_M_016711.json, W_00023_60_mods_M_016706.json","W_15900_90_hiphop_M_016726.json, W_16715_00_metrosexual_M_016727.json, W_12336_80_bold_M_016733.json, W_15125_50_ivy_M_016722.json","W_16541_50_ivy_M_016705.json, W_04670_10_sportivecasual_M_016736.json, W_15244_80_bold_M_016716.json",
61983,,,W_10768_00_ecology_W_105773.json,
12832,W_10256_90_lingerie_W_016786.json,"W_03796_80_bodyconscious_W_016771.json, W_08467_80_bodyconscious_W_016764.json, W_08383_10_athleisure_W_016767.json, W_11253_80_bodyconscious_W_016757.json",,W_08467_80_bodyconscious_W_016764.json
61992,"W_10112_50_ivy_M_105851.json, W_11014_80_bold_M_105862.json, W_01424_70_hippie_M_105845.json, W_15193_00_metrosexual_M_105881.json, W_15343_50_ivy_M_105859.json","W_12744_50_ivy_M_105843.json, W_15520_70_hippie_M_105886.json","W_10112_50_ivy_M_105851.json, W_17616_70_hippie_M_105861.json, W_15319_50_ivy_M_105868.json","W_12744_50_ivy_M_105843.json, W_15520_70_hippie_M_105886.json"
61993,T_09343_10_sportivecasual_W_105899.json,,,
45612,"T_18177_19_normcore_M_065282.json, T_18274_19_normcore_M_065321.json","T_18268_19_normcore_M_065319.json, T_18179_19_normcore_M_065298.json",,
61996,,"W_05202_10_sportivecasual_W_105990.json, W_08094_10_sportivecasual_W_105974.json, W_10455_60_space_W_105977.json, W_00250_00_cityglam_W_105948.json",,W_10455_60_space_W_105977.json
45614,"W_07125_60_mods_M_065357.json, T_06148_80_bold_M_065343.json, T_16188_10_sportivecasual_M_065338.json","T_04510_90_hiphop_M_065360.json, W_15593_70_hippie_M_065334.json, W_02944_00_metrosexual_M_065345.json, T_00473_19_normcore_M_065378.json, T_02442_10_sportivecasual_M_065362.json, T_03936_90_hiphop_M_065367.json, T_16223_80_bold_M_065359.json",T_06148_80_bold_M_065343.json,
29228,W_12190_60_mods_M_050603.json,W_52149_70_hippie_M_050588.json,,W_58887_00_metrosexual_M_050607.json
29235,W_02693_70_hippie_M_050684.json,,,
62011,"T_11912_80_bodyconscious_W_105996.json, W_34093_60_minimal_W_106019.json",T_00794_60_minimal_W_106002.json,W_34093_60_minimal_W_106019.json,
62013,,,,W_52417_00_metrosexual_M_106069.json
45630,,"W_03162_50_feminine_W_065404.json, W_06042_10_sportivecasual_W_065410.json, W_14515_60_minimal_W_065389.json, W_11538_90_kitsch_W_065408.json, W_13864_80_bodyconscious_W_065407.json, W_02023_80_bodyconscious_W_065391.json",,
29248,W_16231_80_bold_M_050787.json,"W_16233_80_bold_M_050780.json, W_16289_80_bold_M_050804.json, T_17639_19_normcore_M_050791.json, W_00860_00_metrosexual_M_050822.json",,
